Name,City,Country,Airport IATA,Latitude,Longitude
Donaueschingen-Villingen Airport,Donaueschingen,Germany,ZQL,47.97333145139999,8.52222156525
Braunschweig-Wolfsburg Airport,Braunschweig,Germany,BWE,52.319199,10.5561
Kassel-Calden Airport,Kassel,Germany,KSF,51.417273,9.384967
Bremerhaven Airport,Bremerhaven,Germany,BRV,53.50694300000001,8.572778
Emden Airport,Emden,Germany,EME,53.391109,7.2275
Wilhelmshaven-Mariensiel Airport,Wilhelmshaven,Germany,WVN,53.502220153808594,8.05222225189209
Borkum Airport,Borkum,Germany,BMK,53.59639,6.709167
Norderney Airport,Norderney,Germany,NRD,53.70694351196289,7.230000019073486
Flensburg-Schäferhaus Airport,Flensburg,Germany,FLF,54.77333450317383,9.378889083862305
Westerland Sylt Airport,Westerland,Germany,GWT,54.9132003784,8.34047031403
Kärdla Airport,Kardla,Estonia,KDL,58.99079895019531,22.830699920654297
Kuressaare Airport,Kuressaare,Estonia,URE,58.22990036010742,22.50950050354004
Pärnu Airport,Parnu,Estonia,EPU,58.41899871826172,24.47279930114746
Lennart Meri Tallinn Airport,Tallinn-ulemiste International,Estonia,TLL,59.41329956049999,24.8327999115
Tartu Airport,Tartu,Estonia,TAY,58.30749893189999,26.6903991699
Enontekio Airport,Enontekio,Finland,ENF,68.36260223388699,23.424299240112
Halli Airport,Halli,Finland,KEV,61.856039,24.786686
Helsinki Malmi Airport,Helsinki,Finland,HEM,60.254600524902344,25.04280090332031
Helsinki Vantaa Airport,Helsinki,Finland,HEL,60.317199707031,24.963300704956
Hyvinkää Airfield,Hyvinkaa,Finland,HYV,60.6543998718,24.881099700900002
Kitee Airport,Kitee,Finland,KTQ,62.1661,30.073601
Ivalo Airport,Ivalo,Finland,IVL,68.607299804688,27.405300140380998
Joensuu Airport,Joensuu,Finland,JOE,62.662899017334006,29.607500076294
Jyvaskyla Airport,Jyvaskyla,Finland,JYV,62.399501800537,25.678300857544
Kauhava Airport,Kauhava,Finland,KAU,63.127102,23.051399
Kemi-Tornio Airport,Kemi,Finland,KEM,65.778701782227,24.582099914551
Kajaani Airport,Kajaani,Finland,KAJ,64.285499572754,27.692399978638
Kauhajoki Airport,Kauhajoki,Finland,KHJ,62.4625015259,22.3931007385
Kokkola-Pietarsaari Airport,Kruunupyy,Finland,KOK,63.721199035645,23.143100738525
Kuusamo Airport,Kuusamo,Finland,KAO,65.98760223388699,29.239400863647
Kittilä Airport,Kittila,Finland,KTT,67.700996398926,24.846799850464002
Kuopio Airport,Kuopio,Finland,KUO,63.007099151611,27.797800064087
Lahti Vesivehmaa Airport,Vesivehmaa,Finland,QLF,61.144199,25.693501
Lappeenranta Airport,Lappeenranta,Finland,LPP,61.044601,28.144743
Mariehamn Airport,Mariehamn,Finland,MHQ,60.122200012207,19.898199081421
Mikkeli Airport,Mikkeli,Finland,MIK,61.6866,27.201798999999998
Oulu Airport,Oulu,Finland,OUL,64.930099487305,25.354600906372
Pori Airport,Pori,Finland,POR,61.461700439453004,21.799999237061
Rovaniemi Airport,Rovaniemi,Finland,RVN,66.564796447754,25.830400466919
Savonlinna Airport,Savonlinna,Finland,SVL,61.943099975586,28.945100784302
Sodankyla Airport,Sodankyla,Finland,SOT,67.3949966431,26.619100570700002
Tampere-Pirkkala Airport,Tampere,Finland,TMP,61.414100646973,23.604400634766
Turku Airport,Turku,Finland,TKU,60.514099121094,22.262800216675
Utti Air Base,Utti,Finland,UTI,60.89640045165999,26.938400268555004
Vaasa Airport,Vaasa,Finland,VAA,63.050701141357,21.762199401855
Varkaus Airport,Varkaus,Finland,VRK,62.171100616455,27.868600845337
Ylivieska Airfield,Ylivieska-raudaskyla,Finland,YLI,64.0547222,24.7252778
Belfast International Airport,Belfast,United Kingdom,BFS,54.6575012207,-6.21582984924
St Angelo Airport,Enniskillen,United Kingdom,ENK,54.39889907836914,-7.651669979095459
George Best Belfast City Airport,Belfast,United Kingdom,BHD,54.61809921264648,-5.872499942779541
City of Derry Airport,Londonderry,United Kingdom,LDY,55.04280090332031,-7.161109924316406
Birmingham International Airport,Birmingham,United Kingdom,BHX,52.4538993835,-1.7480299472799998
Coventry Airport,Coventry,United Kingdom,CVT,52.3697013855,-1.47971999645
Gloucestershire Airport,Golouchestershire,United Kingdom,GLO,51.89419937133789,-2.1672201156616206
Cotswold Airport,Pailton,United Kingdom,GBA,51.668095,-2.05694
Manchester Airport,Manchester,United Kingdom,MAN,53.35369873046875,-2.2749500274658203
Newquay Cornwall Airport,Newquai,United Kingdom,NQY,50.44060134887695,-4.995409965515137
RAF Lyneham,Lyneham,United Kingdom,LYE,51.5051,-1.99343
RNAS Yeovilton,Yeovilton,United Kingdom,YEO,51.0093994140625,-2.638819932937622
Haverfordwest Airport,Haverfordwest,United Kingdom,HAW,51.83309936523438,-4.9611101150512695
Cardiff International Airport,Cardiff,United Kingdom,CWL,51.39670181274414,-3.343329906463623
Swansea Airport,Swansea,United Kingdom,SWS,51.60530090332031,-4.0678300857543945
Bristol Airport,Bristol,United Kingdom,BRS,51.382702,-2.71909
Liverpool John Lennon Airport,Liverpool,United Kingdom,LPL,53.33359909057617,-2.849720001220703
London Luton Airport,London,United Kingdom,LTN,51.87469863891602,-0.36833301186561584
Plymouth City Airport,Plymouth,United Kingdom,PLH,50.422798,-4.10583
Bournemouth Airport,Bournemouth,United Kingdom,BOH,50.77999877929688,-1.8424999713897705
Southampton Airport,Southampton,United Kingdom,SOU,50.95029830932617,-1.3567999601364136
Lasham Airport,Lasham,United Kingdom,QLA,51.18719863891602,-1.0334999561309814
Alderney Airport,Alderney,Guernsey,ACI,49.706103999999996,-2.2147200000000002
Guernsey Airport,Guernsey,Guernsey,GCI,49.43500137329102,-2.601969957351685
Jersey Airport,Jersey,Jersey,JER,49.20790100097656,-2.1955099105834956
Shoreham Airport,Shoreham By Sea,United Kingdom,ESH,50.835602,-0.297222
London Biggin Hill Airport,Biggin Hill,United Kingdom,BQH,51.330799102799986,0.032499998807900006
London Gatwick Airport,London,United Kingdom,LGW,51.148102,-0.190278
London City Airport,London,United Kingdom,LCY,51.505299,0.055277999999999994
Farnborough Airport,Farnborough,United Kingdom,FAB,51.275798797600004,-0.776332974434
Blackbushe Airport,Blackbushe,United Kingdom,BBS,51.32389831542969,-0.8475000262260437
London Heathrow Airport,London,United Kingdom,LHR,51.4706,-0.461941
Southend Airport,Southend,United Kingdom,SEN,51.5713996887207,0.6955559849739075
Lydd Airport,Lydd,United Kingdom,LYX,50.95610046386719,0.939167022705078
Kent International Airport,Manston,United Kingdom,MSE,51.342201,1.3461100000000001
Carlisle Airport,Carlisle,United Kingdom,CAX,54.9375,-2.8091700077056885
Blackpool International Airport,Blackpool,United Kingdom,BLK,53.77170181274414,-3.0286099910736084
Humberside Airport,Humberside,United Kingdom,HUY,53.57440185546875,-0.350832998752594
Barrow Walney Island Airport,Barrow Island,United Kingdom,BWF,54.1286111,-3.2675
Leeds Bradford Airport,Leeds,United Kingdom,LBA,53.86589813232422,-1.6605700254440308
Warton Airport,Warton,United Kingdom,WRT,53.745098,-2.88306
Hawarden Airport,Hawarden,United Kingdom,CEG,53.1781005859375,-2.977780103683472
Isle of Man Airport,Isle Of Man,Isle of Man,IOM,54.08330154418945,-4.623889923095703
Newcastle Airport,Newcastle,United Kingdom,NCL,55.037498474121094,-1.6916699409484863
Durham Tees Valley Airport,Teesside,United Kingdom,MME,54.50920104980469,-1.4294099807739258
East Midlands Airport,East Midlands,United Kingdom,EMA,52.8311004639,-1.32806003094
Kirkwall Airport,Kirkwall,United Kingdom,KOI,58.957801818847656,-2.9049999713897705
Sumburgh Airport,Sumburgh,United Kingdom,LSI,59.87889862060547,-1.295560002326965
Wick Airport,Wick,United Kingdom,WIC,58.458900451660156,-3.09306001663208
Aberdeen Dyce Airport,Aberdeen,United Kingdom,ABZ,57.20190048217773,-2.1977798938751216
Inverness Airport,Inverness,United Kingdom,INV,57.54249954223633,-4.047500133514403
Glasgow International Airport,Glasgow,United Kingdom,GLA,55.8718986511,-4.43306016922
Edinburgh Airport,Edinburgh,United Kingdom,EDI,55.95000076293945,-3.372499942779541
Islay Airport,Islay,United Kingdom,ILY,55.68190002441406,-6.256669998168945
Glasgow Prestwick Airport,Prestwick,United Kingdom,PIK,55.5093994140625,-4.586669921875
Benbecula Airport,Benbecula,United Kingdom,BEB,57.48109817504883,-7.362780094146728
Scatsta Airport,Scatsta,United Kingdom,SCS,60.43280029296875,-1.2961100339889526
Dundee Airport,Dundee,United Kingdom,DND,56.45249938964844,-3.0258300304412837
Stornoway Airport,Stornoway,United Kingdom,SYY,58.215599060058594,-6.3311100006103525
Tiree Airport,Tiree,United Kingdom,TRE,56.49919891357422,-6.869170188903809
RAF Leuchars,Leuchars,United Kingdom,ADX,56.37289810180664,-2.8684399127960205
RAF Lossiemouth,Lossiemouth,United Kingdom,LMO,57.7052001953125,-3.339169979095459
Cambridge Airport,Cambridge,United Kingdom,CBG,52.205002,0.175
Norwich International Airport,Norwich,United Kingdom,NWI,52.675800323500006,1.28278005123
London Stansted Airport,London,United Kingdom,STN,51.8849983215,0.23499999940400002
Exeter International Airport,Exeter,United Kingdom,EXT,50.73440170288086,-3.4138898849487305
Bristol Filton Airport,Bristol,United Kingdom,FZO,51.519401550299996,-2.5908300876599997
Oxford (Kidlington) Airport,Oxford,United Kingdom,OXF,51.8368988037,-1.32000005245
RAF Benson,Benson,United Kingdom,BEX,51.616401672399995,-1.09582996368
RAF Lakenheath,Lakenheath,United Kingdom,LKZ,52.409301757799994,0.5609999895100001
RAF Mildenhall,Mildenhall,United Kingdom,MHZ,52.361900329589844,0.4864059984683991
RAF Wyton,Wyton,United Kingdom,QUY,52.357200622600004,-0.107832998037
RAF Fairford,Fairford,United Kingdom,FFD,51.6822013855,-1.7900300025900002
RAF Brize Norton,Brize Norton,United Kingdom,BZZ,51.75,-1.58362
RAF Odiham,Odiham,United Kingdom,ODH,51.2341003418,-0.9428250193600001
RAF Northolt,Northolt,United Kingdom,NHT,51.5530014038,-0.418166995049
RAF Coningsby,Coningsby,United Kingdom,QCY,53.0929985046,-0.166014000773
RAF Honington,Honington,United Kingdom,BEQ,52.34260177612305,0.7729390263557434
RAF Scampton,Scampton,United Kingdom,SQZ,53.307800293,-0.550832986832
RAF Linton-On-Ouse,Linton-on-ouse,United Kingdom,HRT,54.0489006042,-1.2527500391
RAF Waddington,Waddington,United Kingdom,WTN,53.1661987305,-0.5238109827040001
RAF Marham,Marham,United Kingdom,KNF,52.648394999999994,0.550692
Mount Pleasant Airport,Mount Pleasant,Falkland Islands,MPN,-51.82279968261719,-58.44720077514648
Amsterdam Airport Schiphol,Amsterdam,Netherlands,AMS,52.308601,4.76389
Maastricht Aachen Airport,Maastricht,Netherlands,MST,50.911701,5.7701400000000005
Eindhoven Airport,Eindhoven,Netherlands,EIN,51.4500999451,5.374529838559999
Eelde Airport,Groningen,Netherlands,GRQ,53.1197013855,6.579440116880001
Gilze Rijen Air Base,Gilze-rijen,Netherlands,GLZ,51.56740188598633,4.931829929351807
De Kooy Airport,De Kooy,Netherlands,DHR,52.92340087890625,4.780620098114014
Lelystad Airport,Lelystad,Netherlands,LEY,52.4603,5.52722
Leeuwarden Air Base,Leeuwarden,Netherlands,LWR,53.228599548339844,5.760560035705566
Rotterdam The Hague Airport,Rotterdam,Netherlands,RTM,51.956902,4.43722
Soesterberg Air Base,Soesterberg,Netherlands,UTC,52.1273002625,5.27618980408
Twente Airport,Enschede,Netherlands,ENS,52.275833,6.889167
Valkenburg Naval Air Base,Valkenburg,Netherlands,LID,52.1660995483,4.41794013977
Woensdrecht Air Base,Woensdrecht,Netherlands,WOE,51.4491,4.34203
Cork Airport,Cork,Ireland,ORK,51.84130096435547,-8.491109848022461
Galway Airport,Galway,Ireland,GWY,53.30020141601562,-8.941590309143066
Dublin Airport,Dublin,Ireland,DUB,53.421299,-6.27007
Ireland West Knock Airport,Connaught,Ireland,NOC,53.9103012084961,-8.818490028381348
Kerry Airport,Kerry,Ireland,KIR,52.18090057373047,-9.52377986907959
Shannon Airport,Shannon,Ireland,SNN,52.702,-8.92482
Sligo Airport,Sligo,Ireland,SXL,54.280200958252,-8.599209785461401
Waterford Airport,Waterford,Ireland,WAT,52.18719863891602,-7.086959838867188
Aarhus Airport,Aarhus,Denmark,AAR,56.2999992371,10.619000434899998
Billund Airport,Billund,Denmark,BLL,55.7402992249,9.15178012848
Copenhagen Kastrup Airport,Copenhagen,Denmark,CPH,55.617900848389,12.656000137328999
Esbjerg Airport,Esbjerg,Denmark,EBJ,55.525902,8.5534
Karup Airport,Karup,Denmark,KRP,56.29750061035156,9.124629974365234
Læsø Airport,Laeso,Denmark,BYR,57.277198791503906,11.000100135803224
Lolland Falster Maribo Airport,Maribo,Denmark,MRW,54.699298999999996,11.4401
Odense Airport,Odense,Denmark,ODE,55.47669982910156,10.330900192260742
Copenhagen Roskilde Airport,Copenhagen,Denmark,RKE,55.58560180664063,12.131400108337402
Bornholm Airport,Ronne,Denmark,RNN,55.06330108642578,14.759599685668945
Sønderborg Airport,Soenderborg,Denmark,SGD,54.96440124511719,9.791729927062988
Skrydstrup Air Base,Skrydstrup,Denmark,SKS,55.221047999999996,9.26702
Skive Airport,Skive,Denmark,SQW,56.55020141601562,9.172980308532717
Thisted Airport,Thisted,Denmark,TED,57.06880187988281,8.705220222473145
Vagar Airport,Vagar,Faroe Islands,FAE,62.0635986328125,-7.277219772338867
Stauning Airport,Stauning,Denmark,STA,55.9901008605957,8.353910446166992
Aalborg Airport,Aalborg,Denmark,AAL,57.092758913800004,9.84924316406
Luxembourg-Findel International Airport,Luxemburg,Luxembourg,LUX,49.6233333,6.204444400000001
Ålesund Airport,Alesund,Norway,AES,62.5625,6.119699954986572
Andøya Airport,Andoya,Norway,ANX,69.292503356934,16.144199371338
Alta Airport,Alta,Norway,ALF,69.976097106934,23.371700286865
Brønnøysund Airport,Bronnoysund,Norway,BNN,65.461097717285,12.217499732971001
Bodø Airport,Bodo,Norway,BOO,67.26920318603516,14.365300178527832
Bergen Airport Flesland,Bergen,Norway,BGO,60.29339981,5.218140125
Båtsfjord Airport,Batsfjord,Norway,BJF,70.60050201416,29.691400527954002
Kristiansand Airport,Kristiansand,Norway,KRS,58.204201,8.08537
Geilo Airport Dagali,Geilo,Norway,DLD,60.41730117797852,8.518349647521973
Bardufoss Airport,Bardufoss,Norway,BDU,69.055801391602,18.540399551392
"Harstad/Narvik Airport, Evenes",Harstad/Narvik,Norway,EVE,68.491302490234,16.678100585938
Leirin Airport,Fagernes,Norway,VDB,61.015598297119,9.2880601882935
Florø Airport,Floro,Norway,FRO,61.583599090576,5.0247201919556
Oslo Lufthavn,Oslo,Norway,OSL,60.121,11.0502
Haugesund Airport,Haugesund,Norway,HAU,59.34529876709001,5.208360195159901
Hasvik Airport,Hasvik,Norway,HAA,70.486701965332,22.139699935913
Kristiansund Airport (Kvernberget),Kristiansund,Norway,KSU,63.111801147461,7.8245201110839995
Kirkenes Airport (Høybuktmoen),Kirkenes,Norway,KKN,69.725799560547,29.891300201416
Lista Airport,Farsund,Norway,FAN,58.0994987487793,6.626049995422362
Molde Airport,Molde,Norway,MOL,62.744701385498,7.262499809265099
Mosjøen Airport (Kjærstad),Mosjoen,Norway,MJF,65.78399658203101,13.214900016785
Banak Airport,Lakselv,Norway,LKL,70.068801879883,24.973499298095998
Notodden Airport,Notodden,Norway,NTB,59.565701000000004,9.21222
Ørland Airport,Orland,Norway,OLA,63.69889831542969,9.604000091552734
Røros Airport,Roros,Norway,RRS,62.578399658203004,11.342300415039
"Moss Airport, Rygge",Rygge,Norway,RYG,59.378817000000005,10.785439
"Svalbard Airport, Longyear",Svalbard,Norway,LYR,78.246101379395,15.465600013733
Skien Airport,Skien,Norway,SKE,59.18500137329102,9.566940307617188
Stord Airport,Stord,Norway,SRP,59.79190063476562,5.340849876403809
Sandnessjøen Airport (Stokka),Sandnessjoen,Norway,SSJ,65.95680236816399,12.468899726868
"Tromsø Airport,",Tromso,Norway,TOS,69.68329620361328,18.91889953613281
"Sandefjord Airport, Torp",Sandefjord,Norway,TRF,59.1866989136,10.258600235
Trondheim Airport Værnes,Trondheim,Norway,TRD,63.45780179999999,10.9239998
Stavanger Airport Sola,Stavanger,Norway,SVG,58.876701354,5.637780189500001
Gdańsk Lech Wałęsa Airport,Gdansk,Poland,GDN,54.377601623535156,18.46619987487793
Kraków John Paul II International Airport,Krakow,Poland,KRK,50.077702,19.7848
Katowice International Airport,Katowice,Poland,KTW,50.4743,19.08
Poznań-Ławica Airport,Poznan,Poland,POZ,52.4210014343,16.8262996674
Rzeszów-Jasionka Airport,Rzeszow,Poland,RZE,50.1100006104,22.018999099699997
"Szczecin-Goleniów ""Solidarność"" Airport",Szczecin,Poland,SZZ,53.584701538100006,14.902199745199999
Redzikowo Air Base,Slupsk,Poland,OSP,54.47890090942383,17.107500076293945
Warsaw Chopin Airport,Warsaw,Poland,WAW,52.1656990051,20.9671001434
Copernicus Wrocław Airport,Wroclaw,Poland,WRO,51.10269927979999,16.885799408
Zielona Góra-Babimost Airport,Zielona Gora,Poland,IEG,52.1385002136,15.7986001968
Ronneby Airport,Ronneby,Sweden,RNB,56.266700744629,15.265000343322999
Gothenburg-Landvetter Airport,Gothenborg,Sweden,GOT,57.662799835205,12.279800415039
Jönköping Airport,Joenkoeping,Sweden,JKG,57.75759887695313,14.068699836730955
Lidköping-Hovby Airport,Lidkoping,Sweden,LDK,58.4655,13.1744
Gothenburg City Airport,Gothenborg,Sweden,GSE,57.7747,11.8704
Skövde Airport,Skovde,Sweden,KVB,58.45640182495117,13.972700119018555
Trollhättan-Vänersborg Airport,Trollhattan,Sweden,THN,58.31809997558594,12.345000267028807
Karlskoga Airport,Karlskoga,Sweden,KSK,59.34590148925781,14.49590015411377
Mora Airport,Mora,Sweden,MXX,60.957901,14.5114
Stockholm Skavsta Airport,Stockholm,Sweden,NYO,58.78860092163086,16.912200927734375
Kristianstad Airport,Kristianstad,Sweden,KID,55.92169952392578,14.08549976348877
Oskarshamn Airport,Oskarshamn,Sweden,OSK,57.350497999999995,16.497999
Kalmar Airport,Kalkmar,Sweden,KLR,56.68550109863281,16.287599563598633
Malmö Sturup Airport,Malmoe,Sweden,MMX,55.53630536399999,13.3761978149
Halmstad Airport,Halmstad,Sweden,HAD,56.69110107421875,12.820199966430664
Växjö Kronoberg Airport,Vaxjo,Sweden,VXO,56.929100036621094,14.727999687194824
Sveg Airport,Sveg,Sweden,EVG,62.04779815673828,14.422900199890135
Gällivare Airport,Gallivare,Sweden,GEV,67.13240051269531,20.814599990844727
Hudiksvall Airport,Hudiksvall,Sweden,HUV,61.7681007385,17.0806999207
Kramfors Sollefteå Airport,Kramfors,Sweden,KRF,63.04859924316406,17.76889991760254
Lycksele Airport,Lycksele,Sweden,LYC,64.54830169677734,18.71619987487793
Sundsvall-Härnösand Airport,Sundsvall,Sweden,SDL,62.528099060058594,17.443899154663086
Örnsköldsvik Airport,Ornskoldsvik,Sweden,OER,63.40829849243164,18.989999771118164
Kiruna Airport,Kiruna,Sweden,KRN,67.821998596191,20.336799621582
Skellefteå Airport,Skelleftea,Sweden,SFT,64.62480163574219,21.076900482177734
Umeå Airport,Umea,Sweden,UME,63.791801452636996,20.282800674438
Vilhelmina Airport,Vilhelmina,Sweden,VHM,64.5791015625,16.833599090576172
Arvidsjaur Airport,Arvidsjaur,Sweden,AJR,65.59030151367189,19.28190040588379
Örebro Airport,Orebro,Sweden,ORB,59.22370147705078,15.038000106811525
Stockholm Västerås Airport,Vasteras,Sweden,VST,59.58940124511719,16.633600234985348
Luleå Airport,Lulea,Sweden,LLA,65.543800354004,22.121999740601
Stockholm-Arlanda Airport,Stockholm,Sweden,ARN,59.651901245116996,17.918600082397
Stockholm-Bromma Airport,Stockholm,Sweden,BMA,59.35440063476562,17.941699981689453
Borlange Airport,Borlange,Sweden,BLE,60.42200088500977,15.515199661254885
Hultsfred Airport,Hultsfred,Sweden,HLF,57.525799,15.8233
Gävle Sandviken Airport,Gavle,Sweden,GVX,60.593299865722656,16.951400756835938
Linköping City Airport,Linkoeping,Sweden,LPI,58.406200408900006,15.6805000305
Norrköping Airport,Norrkoeping,Sweden,NRK,58.58629989624024,16.250600814819336
Eskilstuna Airport,Eskilstuna,Sweden,EKT,59.35110092163086,16.70840072631836
Visby Airport,Visby,Sweden,VBY,57.662799835205,18.346200942993
Spangdahlem Air Base,Spangdahlem,Germany,SPM,49.9726982117,6.6925001144400005
Ramstein Air Base,Ramstein,Germany,RMS,49.4369010925293,7.600279808044434
