Airline IATA,Source airport IATA,Destination airport IATA,Stops,Airline Name,Active
LS,NCL,ACE,0,Jet2.com,Y
LS,NCL,AGP,0,Jet2.com,Y
LS,NCL,ALC,0,Jet2.com,Y
LS,NCL,BJV,0,Jet2.com,Y
LS,NCL,DBV,0,Jet2.com,Y
LS,NCL,DLM,0,Jet2.com,Y
LS,NCL,FAO,0,Jet2.com,Y
LS,NCL,FCO,0,Jet2.com,Y
LS,NCL,HER,0,Jet2.com,Y
LS,NCL,IBZ,0,Jet2.com,Y
LS,NCL,KRK,0,Jet2.com,Y
LS,NCL,LPA,0,Jet2.com,Y
LS,NCL,MAH,0,Jet2.com,Y
LS,NCL,MJV,0,Jet2.com,Y
LS,NCL,PFO,0,Jet2.com,Y
LS,NCL,PMI,0,Jet2.com,Y
LS,NCL,PRG,0,Jet2.com,Y
LS,NCL,PSA,0,Jet2.com,Y
LS,NCL,REU,0,Jet2.com,Y
LS,NCL,RHO,0,Jet2.com,Y
LS,NCL,TFS,0,Jet2.com,Y
LS,NCL,VCE,0,Jet2.com,Y
LS,PFO,EMA,0,Jet2.com,Y
LS,PFO,GLA,0,Jet2.com,Y
LS,PFO,LBA,0,Jet2.com,Y
LS,PFO,MAN,0,Jet2.com,Y
LS,PFO,NCL,0,Jet2.com,Y
LS,PMI,BFS,0,Jet2.com,Y
LS,PMI,BLK,0,Jet2.com,Y
LS,PMI,EDI,0,Jet2.com,Y
LS,PMI,EMA,0,Jet2.com,Y
LS,PMI,GLA,0,Jet2.com,Y
LS,PMI,LBA,0,Jet2.com,Y
LS,PMI,MAN,0,Jet2.com,Y
LS,PMI,NCL,0,Jet2.com,Y
LS,PRG,EDI,0,Jet2.com,Y
LS,PRG,EMA,0,Jet2.com,Y
LS,PRG,LBA,0,Jet2.com,Y
LS,PRG,MAN,0,Jet2.com,Y
LS,PRG,NCL,0,Jet2.com,Y
LS,PSA,LBA,0,Jet2.com,Y
LS,PSA,MAN,0,Jet2.com,Y
LS,PSA,NCL,0,Jet2.com,Y
LS,PUY,MAN,0,Jet2.com,Y
LS,REU,BFS,0,Jet2.com,Y
LS,REU,MAN,0,Jet2.com,Y
LS,REU,NCL,0,Jet2.com,Y
LS,RHO,EMA,0,Jet2.com,Y
LS,RHO,GLA,0,Jet2.com,Y
LS,RHO,LBA,0,Jet2.com,Y
LS,RHO,MAN,0,Jet2.com,Y
LS,RHO,NCL,0,Jet2.com,Y
LS,SPU,MAN,0,Jet2.com,Y
LS,TFS,BFS,0,Jet2.com,Y
LS,TFS,BLK,0,Jet2.com,Y
LS,TFS,EMA,0,Jet2.com,Y
LS,TFS,GLA,0,Jet2.com,Y
LS,TFS,LBA,0,Jet2.com,Y
LS,TFS,MAN,0,Jet2.com,Y
LS,TFS,NCL,0,Jet2.com,Y
LS,TLS,MAN,0,Jet2.com,Y
LS,VCE,EDI,0,Jet2.com,Y
LS,VCE,LBA,0,Jet2.com,Y
LS,VCE,MAN,0,Jet2.com,Y
LS,VCE,NCL,0,Jet2.com,Y
LS,VIE,MAN,0,Jet2.com,Y
LS,ZTH,LBA,0,Jet2.com,Y
LS,ZTH,MAN,0,Jet2.com,Y
LT,BRU,VNO,0,LTU International,N
LT,BRU,VNO,0,Air Lituanica,Y
LT,CDG,VNO,0,LTU International,N
LT,CDG,VNO,0,Air Lituanica,Y
LT,MUC,VNO,0,LTU International,N
LT,MUC,VNO,0,Air Lituanica,Y
LT,PRG,VNO,0,LTU International,N
LT,PRG,VNO,0,Air Lituanica,Y
LT,TLL,VNO,0,LTU International,N
LT,TLL,VNO,0,Air Lituanica,Y
LT,TXL,VNO,0,LTU International,N
LT,TXL,VNO,0,Air Lituanica,Y
LT,VNO,BRU,0,LTU International,N
LT,VNO,BRU,0,Air Lituanica,Y
LT,VNO,CDG,0,LTU International,N
LT,VNO,CDG,0,Air Lituanica,Y
LT,VNO,MUC,0,LTU International,N
LT,VNO,MUC,0,Air Lituanica,Y
LT,VNO,PRG,0,LTU International,N
LT,VNO,PRG,0,Air Lituanica,Y
LT,VNO,TLL,0,LTU International,N
LT,VNO,TLL,0,Air Lituanica,Y
LT,VNO,TXL,0,LTU International,N
LT,VNO,TXL,0,Air Lituanica,Y
LV,MLE,PEK,0,Albanian Airlines,Y
LV,MLE,PVG,0,Albanian Airlines,Y
LV,PEK,MLE,0,Albanian Airlines,Y
LV,PVG,MLE,0,Albanian Airlines,Y
LW,ABQ,CNM,0,Pacific Wings,Y
LW,ABQ,LAM,0,Pacific Wings,Y
LW,CNM,ABQ,0,Pacific Wings,Y
LW,HGR,IAD,0,Pacific Wings,Y
LW,IAD,HGR,0,Pacific Wings,Y
LW,IAD,LNS,0,Pacific Wings,Y
LW,IAH,VCT,0,Pacific Wings,Y
LW,LAM,ABQ,0,Pacific Wings,Y
LW,LNS,IAD,0,Pacific Wings,Y
LW,VCT,IAH,0,Pacific Wings,Y
LX,ACE,ZRH,0,Swiss International Air Lines,Y
LX,AGP,GVA,0,Swiss International Air Lines,Y
LX,AGP,ZRH,0,Swiss International Air Lines,Y
LX,AMS,ZRH,0,Swiss International Air Lines,Y
LX,ARN,GVA,0,Swiss International Air Lines,Y
LX,ARN,ZRH,0,Swiss International Air Lines,Y
LX,ATH,GVA,0,Swiss International Air Lines,Y
LX,ATH,ZRH,0,Swiss International Air Lines,Y
LX,AYT,ZRH,0,Swiss International Air Lines,Y
LX,BAH,DOH,0,Swiss International Air Lines,Y
LX,BCN,BSL,0,Swiss International Air Lines,Y
LX,BCN,GVA,0,Swiss International Air Lines,Y
LX,BCN,ZRH,0,Swiss International Air Lines,Y
LX,BEG,GVA,0,Swiss International Air Lines,Y
LX,BEG,ZRH,0,Swiss International Air Lines,Y
LX,BHX,ZRH,0,Swiss International Air Lines,Y
LX,BKK,ZRH,0,Swiss International Air Lines,Y
LX,BOM,ZRH,0,Swiss International Air Lines,Y
LX,BOS,ZRH,0,Swiss International Air Lines,Y
LX,BRU,BSL,0,Swiss International Air Lines,Y
LX,BRU,DLA,0,Swiss International Air Lines,Y
LX,BRU,GVA,0,Swiss International Air Lines,Y
LX,BRU,LIN,0,Swiss International Air Lines,Y
LX,BRU,NSI,0,Swiss International Air Lines,Y
LX,BRU,ZRH,0,Swiss International Air Lines,Y
LX,BSL,BCN,0,Swiss International Air Lines,Y
LX,BSL,BRU,0,Swiss International Air Lines,Y
LX,BSL,FCO,0,Swiss International Air Lines,Y
LX,BSL,FRA,0,Swiss International Air Lines,Y
LX,BSL,HAM,0,Swiss International Air Lines,Y
LX,BSL,LCY,0,Swiss International Air Lines,Y
LX,BSL,MUC,0,Swiss International Air Lines,Y
LX,BSL,PRG,0,Swiss International Air Lines,Y
LX,BSL,VIE,0,Swiss International Air Lines,Y
LX,BUD,ZRH,0,Swiss International Air Lines,Y
LX,CAI,GVA,0,Swiss International Air Lines,Y
LX,CAI,ZRH,0,Swiss International Air Lines,Y
LX,CDG,GVA,0,Swiss International Air Lines,Y
LX,CDG,ZRH,0,Swiss International Air Lines,Y
LX,CGN,ZRH,0,Swiss International Air Lines,Y
LX,CPH,GVA,0,Swiss International Air Lines,Y
LX,CPH,ZRH,0,Swiss International Air Lines,Y
LX,CTA,GVA,0,Swiss International Air Lines,Y
LX,CTA,ZRH,0,Swiss International Air Lines,Y
LX,DAR,NBO,0,Swiss International Air Lines,Y
LX,DBV,ZRH,0,Swiss International Air Lines,Y
LX,DEL,ZRH,0,Swiss International Air Lines,Y
LX,DLA,BRU,0,Swiss International Air Lines,Y
LX,DLA,NSI,0,Swiss International Air Lines,Y
LX,DME,GVA,0,Swiss International Air Lines,Y
LX,DME,ZRH,0,Swiss International Air Lines,Y
LX,DOH,BAH,0,Swiss International Air Lines,Y
LX,DOH,FRA,0,Swiss International Air Lines,Y
LX,DUB,ZRH,0,Swiss International Air Lines,Y
LX,DUS,ZRH,0,Swiss International Air Lines,Y
LX,DXB,ZRH,0,Swiss International Air Lines,Y
LX,EWR,GVA,0,Swiss International Air Lines,Y
LX,EWR,ZRH,0,Swiss International Air Lines,Y
LX,FCO,BSL,0,Swiss International Air Lines,Y
LX,FCO,GVA,0,Swiss International Air Lines,Y
LX,FCO,ZRH,0,Swiss International Air Lines,Y
LX,FLR,ZRH,0,Swiss International Air Lines,Y
LX,FNC,ZRH,0,Swiss International Air Lines,Y
LX,FRA,BSL,0,Swiss International Air Lines,Y
LX,FRA,DOH,0,Swiss International Air Lines,Y
LX,FRA,GVA,0,Swiss International Air Lines,Y
LX,FRA,ZRH,0,Swiss International Air Lines,Y
LX,FUE,ZRH,0,Swiss International Air Lines,Y
LX,GRU,ZRH,0,Swiss International Air Lines,Y
LX,GVA,AGP,0,Swiss International Air Lines,Y
LX,GVA,ARN,0,Swiss International Air Lines,Y
LX,GVA,ATH,0,Swiss International Air Lines,Y
LX,GVA,BCN,0,Swiss International Air Lines,Y
LX,GVA,BEG,0,Swiss International Air Lines,Y
LX,GVA,BRU,0,Swiss International Air Lines,Y
LX,GVA,CAI,0,Swiss International Air Lines,Y
LX,GVA,CDG,0,Swiss International Air Lines,Y
LX,GVA,CPH,0,Swiss International Air Lines,Y
LX,GVA,CTA,0,Swiss International Air Lines,Y
LX,GVA,DME,0,Swiss International Air Lines,Y
LX,GVA,EWR,0,Swiss International Air Lines,Y
LX,GVA,FCO,0,Swiss International Air Lines,Y
LX,GVA,FRA,0,Swiss International Air Lines,Y
LX,GVA,HER,0,Swiss International Air Lines,Y
LX,GVA,IAD,0,Swiss International Air Lines,Y
LX,GVA,JFK,0,Swiss International Air Lines,Y
LX,GVA,LCY,0,Swiss International Air Lines,Y
LX,GVA,LED,0,Swiss International Air Lines,Y
LX,GVA,LHR,0,Swiss International Air Lines,Y
LX,GVA,LIS,0,Swiss International Air Lines,Y
LX,GVA,MAD,0,Swiss International Air Lines,Y
LX,GVA,MUC,0,Swiss International Air Lines,Y
LX,GVA,NCE,0,Swiss International Air Lines,Y
LX,GVA,OLB,0,Swiss International Air Lines,Y
LX,GVA,OPO,0,Swiss International Air Lines,Y
LX,GVA,PMI,0,Swiss International Air Lines,Y
LX,GVA,PRG,0,Swiss International Air Lines,Y
LX,GVA,PRN,0,Swiss International Air Lines,Y
LX,GVA,RAK,0,Swiss International Air Lines,Y
LX,GVA,TLV,0,Swiss International Air Lines,Y
LX,GVA,VIE,0,Swiss International Air Lines,Y
LX,GVA,WAW,0,Swiss International Air Lines,Y
LX,GVA,YUL,0,Swiss International Air Lines,Y
LX,GVA,ZRH,0,Swiss International Air Lines,Y
LX,HAJ,ZRH,0,Swiss International Air Lines,Y
LX,HAM,BSL,0,Swiss International Air Lines,Y
LX,HAM,ZRH,0,Swiss International Air Lines,Y
LX,HAV,ZRH,0,Swiss International Air Lines,Y
LX,HER,GVA,0,Swiss International Air Lines,Y
LX,HER,ZRH,0,Swiss International Air Lines,Y
LX,HKG,ZRH,0,Swiss International Air Lines,Y
LX,HRG,ZRH,0,Swiss International Air Lines,Y
LX,IAD,GVA,0,Swiss International Air Lines,Y
LX,IAD,ZRH,0,Swiss International Air Lines,Y
LX,IST,ZRH,0,Swiss International Air Lines,Y
LX,JFK,GVA,0,Swiss International Air Lines,Y
LX,JFK,ZRH,0,Swiss International Air Lines,Y
LX,JNB,ZRH,0,Swiss International Air Lines,Y
LX,KBP,ZRH,0,Swiss International Air Lines,Y
LX,LAS,ZRH,0,Swiss International Air Lines,Y
LX,LAX,ZRH,0,Swiss International Air Lines,Y
LX,LCA,ZRH,0,Swiss International Air Lines,Y
LX,LCY,BSL,0,Swiss International Air Lines,Y
LX,LCY,GVA,0,Swiss International Air Lines,Y
LX,LCY,ZRH,0,Swiss International Air Lines,Y
LX,LED,GVA,0,Swiss International Air Lines,Y
LX,LED,ZRH,0,Swiss International Air Lines,Y
LX,LHR,GVA,0,Swiss International Air Lines,Y
LX,LHR,ZRH,0,Swiss International Air Lines,Y
LX,LIN,BRU,0,Swiss International Air Lines,Y
LX,LIS,GVA,0,Swiss International Air Lines,Y
LX,LIS,ZRH,0,Swiss International Air Lines,Y
LX,LJU,ZRH,0,Swiss International Air Lines,Y
LX,LPA,ZRH,0,Swiss International Air Lines,Y
LX,LUG,ZRH,0,Swiss International Air Lines,Y
LX,LUX,ZRH,0,Swiss International Air Lines,Y
LX,LYS,ZRH,0,Swiss International Air Lines,Y
LX,MAD,GVA,0,Swiss International Air Lines,Y
LX,MAD,ZRH,0,Swiss International Air Lines,Y
LX,MAN,ZRH,0,Swiss International Air Lines,Y
LX,MIA,ZRH,0,Swiss International Air Lines,Y
LX,MLA,ZRH,0,Swiss International Air Lines,Y
LX,MUC,BSL,0,Swiss International Air Lines,Y
LX,MUC,GVA,0,Swiss International Air Lines,Y
LX,MUC,ZRH,0,Swiss International Air Lines,Y
LX,MXP,ZRH,0,Swiss International Air Lines,Y
LX,NBO,DAR,0,Swiss International Air Lines,Y
LX,NBO,ZRH,0,Swiss International Air Lines,Y
LX,NCE,GVA,0,Swiss International Air Lines,Y
LX,NCE,ZRH,0,Swiss International Air Lines,Y
LX,NRT,ZRH,0,Swiss International Air Lines,Y
LX,NSI,BRU,0,Swiss International Air Lines,Y
LX,NSI,DLA,0,Swiss International Air Lines,Y
LX,NUE,ZRH,0,Swiss International Air Lines,Y
LX,OLB,GVA,0,Swiss International Air Lines,Y
LX,OPO,GVA,0,Swiss International Air Lines,Y
LX,OPO,ZRH,0,Swiss International Air Lines,Y
LX,ORD,ZRH,0,Swiss International Air Lines,Y
LX,OSL,ZRH,0,Swiss International Air Lines,Y
LX,OTP,ZRH,0,Swiss International Air Lines,Y
LX,PEK,ZRH,0,Swiss International Air Lines,Y
LX,PMI,GVA,0,Swiss International Air Lines,Y
LX,PMI,ZRH,0,Swiss International Air Lines,Y
LX,PRG,BSL,0,Swiss International Air Lines,Y
LX,PRG,GVA,0,Swiss International Air Lines,Y
LX,PRG,ZRH,0,Swiss International Air Lines,Y
LX,PRN,GVA,0,Swiss International Air Lines,Y
LX,PRN,ZRH,0,Swiss International Air Lines,Y
LX,PUJ,ZRH,0,Swiss International Air Lines,Y
LX,PVG,ZRH,0,Swiss International Air Lines,Y
LX,RAK,GVA,0,Swiss International Air Lines,Y
LX,RAK,ZRH,0,Swiss International Air Lines,Y
LX,RMF,ZRH,0,Swiss International Air Lines,Y
LX,SFO,ZRH,0,Swiss International Air Lines,Y
LX,SIN,ZRH,0,Swiss International Air Lines,Y
LX,SKP,ZRH,0,Swiss International Air Lines,Y
LX,SPU,ZRH,0,Swiss International Air Lines,Y
LX,STR,ZRH,0,Swiss International Air Lines,Y
LX,TFS,ZRH,0,Swiss International Air Lines,Y
LX,TLV,GVA,0,Swiss International Air Lines,Y
LX,TLV,ZRH,0,Swiss International Air Lines,Y
LX,TPA,ZRH,0,Swiss International Air Lines,Y
LX,TXL,ZRH,0,Swiss International Air Lines,Y
LX,VCE,ZRH,0,Swiss International Air Lines,Y
LX,VIE,BSL,0,Swiss International Air Lines,Y
LX,VIE,GVA,0,Swiss International Air Lines,Y
LX,VIE,ZRH,0,Swiss International Air Lines,Y
LX,VLC,ZRH,0,Swiss International Air Lines,Y
LX,WAW,GVA,0,Swiss International Air Lines,Y
LX,WAW,ZRH,0,Swiss International Air Lines,Y
LX,YUL,GVA,0,Swiss International Air Lines,Y
LX,YUL,YYZ,0,Swiss International Air Lines,Y
LX,YUL,ZRH,0,Swiss International Air Lines,Y
LX,YYZ,YUL,0,Swiss International Air Lines,Y
LX,YYZ,ZRH,0,Swiss International Air Lines,Y
LX,ZAG,ZRH,0,Swiss International Air Lines,Y
LX,ZRH,ACE,0,Swiss International Air Lines,Y
LX,ZRH,AGP,0,Swiss International Air Lines,Y
LX,ZRH,AMS,0,Swiss International Air Lines,Y
LX,ZRH,ARN,0,Swiss International Air Lines,Y
LX,ZRH,ATH,0,Swiss International Air Lines,Y
LX,ZRH,AYT,0,Swiss International Air Lines,Y
LX,ZRH,BCN,0,Swiss International Air Lines,Y
LX,ZRH,BEG,0,Swiss International Air Lines,Y
LX,ZRH,BHX,0,Swiss International Air Lines,Y
LX,ZRH,BKK,0,Swiss International Air Lines,Y
LX,ZRH,BOM,0,Swiss International Air Lines,Y
LX,ZRH,BOS,0,Swiss International Air Lines,Y
LX,ZRH,BRU,0,Swiss International Air Lines,Y
LX,ZRH,BUD,0,Swiss International Air Lines,Y
LX,ZRH,CAI,0,Swiss International Air Lines,Y
LX,ZRH,CDG,0,Swiss International Air Lines,Y
LX,ZRH,CGN,0,Swiss International Air Lines,Y
LX,ZRH,CPH,0,Swiss International Air Lines,Y
LX,ZRH,CTA,0,Swiss International Air Lines,Y
LX,ZRH,DBV,0,Swiss International Air Lines,Y
LX,ZRH,DEL,0,Swiss International Air Lines,Y
LX,ZRH,DME,0,Swiss International Air Lines,Y
LX,ZRH,DUB,0,Swiss International Air Lines,Y
LX,ZRH,DUS,0,Swiss International Air Lines,Y
LX,ZRH,DXB,0,Swiss International Air Lines,Y
LX,ZRH,EWR,0,Swiss International Air Lines,Y
LX,ZRH,FCO,0,Swiss International Air Lines,Y
LX,ZRH,FLR,0,Swiss International Air Lines,Y
LX,ZRH,FNC,0,Swiss International Air Lines,Y
LX,ZRH,FRA,0,Swiss International Air Lines,Y
LX,ZRH,FUE,0,Swiss International Air Lines,Y
LX,ZRH,GRU,0,Swiss International Air Lines,Y
LX,ZRH,GVA,0,Swiss International Air Lines,Y
LX,ZRH,HAJ,0,Swiss International Air Lines,Y
LX,ZRH,HAM,0,Swiss International Air Lines,Y
LX,ZRH,HAV,0,Swiss International Air Lines,Y
LX,ZRH,HER,0,Swiss International Air Lines,Y
LX,ZRH,HKG,0,Swiss International Air Lines,Y
LX,ZRH,HRG,0,Swiss International Air Lines,Y
LX,ZRH,IAD,0,Swiss International Air Lines,Y
LX,ZRH,IST,0,Swiss International Air Lines,Y
LX,ZRH,JFK,0,Swiss International Air Lines,Y
LX,ZRH,JNB,0,Swiss International Air Lines,Y
LX,ZRH,KBP,0,Swiss International Air Lines,Y
LX,ZRH,LAS,0,Swiss International Air Lines,Y
LX,ZRH,LAX,0,Swiss International Air Lines,Y
LX,ZRH,LCA,0,Swiss International Air Lines,Y
LX,ZRH,LCY,0,Swiss International Air Lines,Y
LX,ZRH,LED,0,Swiss International Air Lines,Y
LX,ZRH,LHR,0,Swiss International Air Lines,Y
LX,ZRH,LIS,0,Swiss International Air Lines,Y
LX,ZRH,LJU,0,Swiss International Air Lines,Y
LX,ZRH,LPA,0,Swiss International Air Lines,Y
LX,ZRH,LUG,0,Swiss International Air Lines,Y
LX,ZRH,LUX,0,Swiss International Air Lines,Y
LX,ZRH,LYS,0,Swiss International Air Lines,Y
LX,ZRH,MAD,0,Swiss International Air Lines,Y
LX,ZRH,MAN,0,Swiss International Air Lines,Y
LX,ZRH,MIA,0,Swiss International Air Lines,Y
LX,ZRH,MLA,0,Swiss International Air Lines,Y
LX,ZRH,MUC,0,Swiss International Air Lines,Y
