Airline IATA,Source airport IATA,Destination airport IATA,Distance
3U,HRB,NZH,798.966528917303
3U,HRB,SJW,1254.4828682920177
3U,HRB,TNA,1231.4718711035957
3U,HRB,TSN,1027.0003521189806
3U,HRB,WNZ,2026.0055280185966
3U,HRB,WUH,1952.0825598802228
3U,HRB,XIY,1932.4884995411965
3U,HRB,XUZ,1482.6894852016715
3U,ICN,CTU,2204.2084190680293
3U,JGN,LHW,592.187077937729
3U,JHG,CTU,1008.00828494859
3U,JHG,KMG,412.14034686514674
3U,JIQ,CTU,484.7536156112624
3U,JJN,KWE,1196.834402013481
3U,JJN,WUH,792.9233570417357
3U,JZH,CTU,254.18635458299252
3U,KHG,URC,1065.969559477624
3U,KHN,CKG,902.5763046441308
3U,KHN,CTU,1169.2861750457566
3U,KHN,KMG,1350.745952016512
3U,KHN,NGB,549.5442245749061
3U,KMG,CGO,1482.969165117173
3U,KMG,CKG,630.6937859608281
3U,KMG,CSX,1078.3681946684726
3U,KMG,CTU,617.1225240511034
3U,KMG,JHG,412.14034686514674
3U,KMG,KHN,1350.745952016512
3U,KMG,KWE,419.1471713075374
3U,KMG,LUM,450.8178912051767
3U,KMG,NGB,1899.9369957659087
3U,KMG,NKG,1721.6746832886972
3U,KMG,TAO,2073.6809361749742
3U,KMG,TNA,1883.4802656945753
3U,KMG,TPE,1841.8327652576172
3U,KMG,WXN,832.730618123265
3U,KMG,XIY,1180.7543194114041
3U,KMG,XMN,1534.3372232268882
3U,KMG,XUZ,1726.7762185493916
3U,KOW,CTU,1183.4427806070937
3U,KOW,XMN,367.05314899553196
3U,KWE,CTU,528.6171723752445
3U,KWE,HGH,1394.3037637636323
3U,KWE,JJN,1196.834402013481
3U,KWE,KMG,419.1471713075374
3U,KWE,LHW,1149.38400494777
3U,KWE,SYX,954.1755655729723
3U,KWE,WNZ,1396.8921405571707
3U,KWE,XUZ,1327.1859500996193
3U,KWL,SJW,1517.1974331115573
3U,KWL,SYX,771.6516800579425
3U,LHW,CKG,806.2550757364188
3U,LHW,CTU,660.824767001687
3U,LHW,DNH,868.2475034666305
3U,LHW,JGN,592.187077937729
3U,LHW,KWE,1149.38400494777
3U,LHW,TSN,1238.7346476562373
3U,LJG,CKG,711.9027459800915
3U,LJG,CTU,564.1709662419781
3U,LJG,MIG,685.1392897810236
3U,LUM,CTU,869.8349017422847
3U,LUM,KMG,450.8178912051767
3U,LXA,CKG,1521.7658654202041
3U,LXA,CTU,1263.352824063965
3U,LXA,GXH,1262.9859757705656
3U,LXA,XIY,1776.3068843562019
3U,LXA,XNN,1312.1291335777566
3U,LYI,XIY,884.7635470959457
3U,LZY,CTU,936.6210998462973
3U,MEL,CTU,8697.440511425402
3U,MIG,LJG,685.1392897810236
3U,MIG,NKG,1337.1019433500946
3U,MIG,SYX,1533.1204969922019
3U,MIG,XNN,619.1211745582663
3U,NGB,CKG,1429.4463772619022
3U,NGB,HAK,1560.7775520086225
3U,NGB,HRB,1805.401778766208
3U,NGB,KHN,549.5442245749061
3U,NGB,KMG,1899.9369957659087
3U,NGB,SHE,1326.0489236321923
3U,NGB,SYX,1769.1118417222453
3U,NKG,CGQ,1487.0688180684294
3U,NKG,CKG,1188.7662294149957
3U,NKG,CTU,1423.9540149608888
3U,NKG,DYG,858.6327054413978
3U,NKG,HRB,1669.6233296940966
3U,NKG,KMG,1721.6746832886972
3U,NKG,MIG,1337.1019433500946
3U,NKG,SYX,1769.8785741228137
3U,NNG,CKG,805.2729963650825
3U,NNG,CTU,980.5089894288733
3U,NNG,SGN,1320.8444477922885
3U,NNG,WUH,1088.4979407839196
3U,NZH,HRB,798.966528917303
3U,PEK,CKG,1464.0097081882323
3U,PEK,CTU,1556.0636495367119
3U,PEK,WXN,1267.4784869780133
3U,PEK,ZHY,1027.827836697634
3U,PVG,CKG,1461.2107347843464
3U,PVG,CTU,1703.886492923019
3U,PVG,SPN,3014.173936373056
3U,PZI,CKG,591.9593714747509
3U,PZI,CTU,495.63007549118896
3U,SGN,NNG,1320.8444477922885
3U,SHE,CSX,1761.2296124323543
3U,SHE,CTU,2134.8229959291975
3U,SHE,DSN,1173.8690974392061
3U,SHE,NGB,1326.0489236321923
3U,SHE,TYN,1023.6800406850963
3U,SHE,XUZ,990.0669504087689
3U,SHE,YVR,8002.807050578797
3U,SJW,CTU,1304.2791055316134
3U,SJW,HRB,1254.4828682920177
3U,SJW,KWL,1517.1974331115573
3U,SPN,CAN,3517.5802260868777
3U,SPN,PVG,3014.173936373056
3U,SWA,CKG,1195.3546921309996
3U,SYD,CKG,8484.963284030831
3U,SYX,CKG,1300.0788968603326
3U,SYX,CTU,1472.1759905543831
3U,SYX,KWE,954.1755655729723
3U,SYX,KWL,771.6516800579425
3U,SYX,MIG,1533.1204969922019
3U,SYX,NGB,1769.1118417222453
3U,SYX,NKG,1769.8785741228137
3U,SYX,TNA,2199.663052119008
3U,SYX,WNZ,1582.7051832990644
3U,SYX,YBP,1267.9000708142357
3U,SZX,CKG,1063.1456741956613
3U,SZX,CTU,1318.272030715979
3U,SZX,WXN,1052.705125798198
3U,TAO,CTU,1647.705364687689
3U,TAO,KMG,2073.6809361749742
3U,TNA,CGQ,1068.4267192750676
3U,TNA,CKG,1261.8565441177855
3U,TNA,CTU,1409.9498649266504
3U,TNA,DLC,445.7890748751282
3U,TNA,HRB,1231.4718711035957
3U,TNA,KMG,1883.4802656945753
3U,TNA,SYX,2199.663052119008
3U,TNA,XIY,809.992000239969
3U,TPE,KMG,1841.8327652576172
3U,TSA,CKG,1558.639140024176
3U,TSA,CTU,1833.8780224185668
3U,TSN,CGQ,879.4911360551001
3U,TSN,CKG,1432.3295344844066
3U,TSN,CTU,1545.5946911038234
3U,TSN,HGH,1028.3947203090627
3U,TSN,HRB,1027.0003521189806
3U,TSN,LHW,1238.7346476562373
3U,TYN,CKG,1049.7424549412692
3U,TYN,CTU,1127.3578424166913
3U,TYN,DAT,267.6385651986642
3U,TYN,HGH,1102.122500701777
3U,TYN,SHE,1023.6800406850963
3U,URC,CGO,2485.6137133902166
3U,URC,CKG,2313.1532472978124
3U,URC,CTU,2071.4970248104228
3U,URC,KHG,1065.969559477624
3U,URC,XIY,2105.2302728255418
3U,UYN,XIY,441.48659856262975
3U,WNZ,CSX,749.4603310553023
3U,WNZ,CTU,1665.0402684344454
3U,WNZ,HRB,2026.0055280185966
3U,WNZ,KWE,1396.8921405571707
3U,WNZ,SYX,1582.7051832990644
3U,WUH,CKG,736.1594957773094
3U,WUH,CTU,981.1806715093186
3U,WUH,HRB,1952.0825598802228
3U,WUH,JJN,792.9233570417357
3U,WUH,NNG,1088.4979407839196
3U,WUX,CKG,1333.2201914222167
3U,WUX,CTU,1572.1620467373673
3U,WXN,CTU,429.64433585960563
3U,WXN,KMG,832.730618123265
3U,WXN,PEK,1267.4784869780133
3U,WXN,SZX,1052.705125798198
3U,XIC,CTU,334.85555414648775
3U,XIY,BHY,1436.2494860263796
3U,XIY,CKG,562.0029409151974
3U,XIY,CTU,622.7660519319485
3U,XIY,FOC,1410.8998118914028
3U,XIY,GXH,560.1700994876902
3U,XIY,HRB,1932.4884995411965
3U,XIY,KMG,1180.7543194114041
3U,XIY,LXA,1776.3068843562019
3U,XIY,LYI,884.7635470959457
3U,XIY,TNA,809.992000239969
3U,XIY,URC,2105.2302728255418
3U,XIY,UYN,441.48659856262975
3U,XIY,XMN,1425.3290145384908
3U,XIY,XNN,649.8016015044764
3U,XIY,YBP,743.365657432134
3U,XMN,CSX,634.99146381434
3U,XMN,CTU,1548.8588644889758
3U,XMN,CZX,835.8969226020662
3U,XMN,KMG,1534.3372232268882
3U,XMN,KOW,367.05314899553196
3U,XMN,XIY,1425.3290145384908
3U,XNN,CKG,869.4984324945889
3U,XNN,CTU,684.5764467712169
3U,XNN,LXA,1312.1291335777566
3U,XNN,MIG,619.1211745582663
3U,XNN,XIY,649.8016015044764
3U,XNN,ZHY,299.58652499042716
3U,XUZ,CTU,1334.8041219221727
3U,XUZ,DLC,651.310238917813
3U,XUZ,HRB,1482.6894852016715
3U,XUZ,KMG,1726.7762185493916
3U,XUZ,KWE,1327.1859500996193
3U,XUZ,SHE,990.0669504087689
3U,YBP,SYX,1267.9000708142357
3U,YBP,XIY,743.365657432134
3U,YIH,CKG,474.4215642218187
3U,YIH,CTU,721.0946881782438
3U,YIH,HKG,948.5105105823757
3U,YTY,CTU,1509.0395792044017
3U,YVR,SHE,8002.807050578797
3U,ZHA,CKG,1016.3955125711433
3U,ZHA,HKG,386.95383693875056
3U,ZHY,PEK,1027.827836697634
3U,ZHY,XNN,299.58652499042716
3U,ZUH,CZX,1271.1857960652278
3U,ZUH,HAK,380.48755698756315
4B,LAS,LAX,379.9942734236406
4B,LAX,LAS,379.9942734236406
4D,CAI,TLV,392.4866931848794
4D,TLV,CAI,392.4866931848794
4G,EYK,VKO,1859.7674888683264
4G,EYK,VKO,1859.7674888683264
4G,NCU,VKO,2168.5688930977767
4G,NCU,VKO,2168.5688930977767
4G,NUX,TJM,1147.2179878129753
4G,NUX,TJM,1147.2179878129753
4G,NUX,UFA,1695.9750039066726
4G,NUX,UFA,1695.9750039066726
4G,NUX,VKO,2370.23051372357
4G,NUX,VKO,2370.23051372357
4G,NYM,OVS,645.7269363688273
4G,NYM,OVS,645.7269363688273
4G,NYM,VKO,2186.2373364159257
4G,NYM,VKO,2186.2373364159257
4G,OVS,NYM,645.7269363688273
4G,OVS,NYM,645.7269363688273
4G,OVS,SVX,534.1101651282564
4G,OVS,SVX,534.1101651282564
4G,OVS,VKO,1645.1919209398318
4G,OVS,VKO,1645.1919209398318
4G,SVX,OVS,534.1101651282564
4G,SVX,OVS,534.1101651282564
4G,TJM,NUX,1147.2179878129753
4G,TJM,NUX,1147.2179878129753
4G,UCT,VKO,1279.0561137458014
4G,UCT,VKO,1279.0561137458014
4G,UFA,NUX,1695.9750039066726
4G,UFA,NUX,1695.9750039066726
4G,VKO,EYK,1859.7674888683264
4G,VKO,EYK,1859.7674888683264
4G,VKO,NCU,2168.5688930977767
4G,VKO,NCU,2168.5688930977767
4G,VKO,NUX,2370.23051372357
4G,VKO,NUX,2370.23051372357
4G,VKO,NYM,2186.2373364159257
4G,VKO,NYM,2186.2373364159257
4G,VKO,OVS,1645.1919209398318
4G,VKO,OVS,1645.1919209398318
4G,VKO,UCT,1279.0561137458014
4G,VKO,UCT,1279.0561137458014
4H,BKK,DAC,1568.3236640367484
4H,BZL,DAC,116.3224224001844
4H,CCU,CGP,348.8845449245538
4H,CCU,DAC,239.16604798226075
4H,CGP,CCU,348.8845449245538
4H,CGP,DAC,228.86891317858112
4H,CGP,MCT,3429.345676859058
4H,CXB,DAC,310.67277963342667
4H,DAC,BKK,1568.3236640367484
4H,DAC,BZL,116.3224224001844
4H,DAC,CCU,239.16604798226075
4H,DAC,CGP,228.86891317858112
4H,DAC,CXB,310.67277963342667
4H,DAC,DXB,3536.9332887361443
4H,DAC,JED,5231.027731273108
4H,DAC,JSR,145.8964172356886
4H,DAC,KTM,661.7863504386522
4H,DAC,KUL,2642.3444655442045
4H,DAC,MCT,3262.2386475600906
4H,DAC,SPD,260.7020597614154
4H,DAC,ZYL,193.98971844191016
4H,DXB,DAC,3536.9332887361443
4H,JED,DAC,5231.027731273108
4H,JSR,DAC,145.8964172356886
4H,KTM,DAC,661.7863504386522
4H,KUL,DAC,2642.3444655442045
4H,MCT,CGP,3429.345676859058
4H,MCT,DAC,3262.2386475600906
4H,RJH,DAC,192.42989154866316
4H,SPD,DAC,260.7020597614154
4H,SPD,RJH,149.9189845945608
4H,ZYL,DAC,193.98971844191016
4K,YGZ,YRB,383.41415944547515
4K,YRB,YGZ,383.41415944547515
4M,DFW,EZE,8533.648436019319
4M,EZE,DFW,8533.648436019319
4M,EZE,JFK,8534.825011552453
4M,EZE,MIA,7118.914847033328
4M,EZE,PUJ,6026.816402405387
4M,JFK,EZE,8534.825011552453
4M,MIA,EZE,7118.914847033328
4M,MIA,PUJ,1466.296167705267
4M,PUJ,EZE,6026.816402405387
4M,PUJ,MIA,1466.296167705267
4N,YEG,YXY,1528.5620204474437
4N,YLW,YVR,287.1813228026638
4N,YLW,YXY,1545.7250070520715
4N,YOW,YZF,3099.6956907367016
4N,YVR,YLW,287.1813228026638
4N,YVR,YXY,1483.3257830943019
4N,YXY,YLW,1545.7250070520715
4N,YXY,YVR,1483.3257830943019
4N,YXY,YYC,1677.9159231773149
4N,YXY,YZF,1103.6941914409858
4N,YYC,YEG,245.99409218723946
4N,YZF,YOW,3099.6956907367016
4N,YZF,YXY,1103.6941914409858
4O,ACA,MEX,306.505709681554
4O,ACA,TLC,287.5704383656373
4O,AGU,MEX,421.7036339406672
4O,BOG,MEX,3158.90672297904
4O,CEN,MEX,1408.8162830436152
4O,CJS,MEX,1543.2030304461578
4O,CME,MEX,769.337943896862
4O,CPE,MEX,898.6646748825244
4O,CTM,MEX,1134.4742567992064
4O,CUL,MEX,1048.5573335731335
4O,CUN,MEX,1284.3579889788318
4O,CUN,MTY,1448.3448101701872
4O,CUN,TLC,1337.2972350092527
4O,CUU,MEX,1244.8502982810348
4O,CZM,MEX,1274.7710682435154
4O,GDL,MEX,459.10711818144296
4O,GDL,MTY,669.9625552654957
4O,GDL,SAT,1114.1103024264926
4O,GDL,SJD,723.2448287133979
4O,GDL,SNA,2048.6739107625503
4O,GDL,TIJ,1902.388561921074
4O,GUA,MEX,1056.3639718940938
4O,HAV,MEX,1770.7262413352457
4O,HMO,MEX,1618.934648508268
4O,HUX,MEX,504.3244250286521
4O,JFK,MEX,3365.3367249372977
4O,LAP,MEX,1274.195184719714
4O,LAS,MTY,1832.153269244241
4O,LAS,TLC,2405.478893545942
4O,MEX,ACA,306.505709681554
4O,MEX,AGU,421.7036339406672
4O,MEX,BOG,3158.90672297904
4O,MEX,CEN,1408.8162830436152
4O,MEX,CJS,1543.2030304461578
4O,MEX,CME,769.337943896862
4O,MEX,CPE,898.6646748825244
4O,MEX,CTM,1134.4742567992064
4O,MEX,CUL,1048.5573335731335
4O,MEX,CUN,1284.3579889788318
4O,MEX,CUU,1244.8502982810348
4O,MEX,CZM,1274.7710682435154
4O,MEX,GDL,459.10711818144296
4O,MEX,GUA,1056.3639718940938
4O,MEX,HAV,1770.7262413352457
4O,MEX,HMO,1618.934648508268
4O,MEX,HUX,504.3244250286521
4O,MEX,JFK,3365.3367249372977
4O,MEX,LAP,1274.195184719714
4O,MEX,MIA,2050.707920209442
4O,MEX,MID,996.4306331096882
4O,MEX,MTT,495.51820900448286
4O,MEX,MTY,713.164688040111
4O,MEX,MZT,852.4355199810792
4O,MEX,OAX,367.08868624053645
4O,MEX,PQM,773.5923252221744
4O,MEX,PVR,660.2940166080151
4O,MEX,REX,735.9351223249668
4O,MEX,SAT,1124.4258901742417
4O,MEX,SJD,1177.6225936216174
4O,MEX,SJO,1910.4250813099677
4O,MEX,SNA,2442.1539171581308
4O,MEX,TAM,341.82483632700206
4O,MEX,TGZ,714.9689403653887
4O,MEX,TIJ,2300.9931498457286
4O,MEX,TRC,814.4267404163433
4O,MEX,VER,304.4771439830731
4O,MEX,VSA,677.8194502375129
4O,MEX,ZCL,537.1460867227323
4O,MEX,ZIH,324.1211365929214
4O,MEX,ZLO,576.7474506610779
4O,MIA,MEX,2050.707920209442
4O,MID,MEX,996.4306331096882
4O,MTT,MEX,495.51820900448286
4O,MTY,CUN,1448.3448101701872
4O,MTY,GDL,669.9625552654957
4O,MTY,LAS,1832.153269244241
4O,MTY,MEX,713.164688040111
4O,MTY,SAT,447.5932681640051
4O,MTY,TLC,718.3988440130012
4O,MZT,MEX,852.4355199810792
4O,OAX,MEX,367.08868624053645
4O,PQM,MEX,773.5923252221744
4O,PVR,MEX,660.2940166080151
4O,PVR,TLC,612.729767891647
4O,REX,MEX,735.9351223249668
4O,SAT,GDL,1114.1103024264926
4O,SAT,MEX,1124.4258901742417
4O,SAT,MTY,447.5932681640051
4O,SAT,TLC,1139.2051666289283
4O,SJD,GDL,723.2448287133979
4O,SJD,MEX,1177.6225936216174
4O,SJD,TLC,1134.2818854837462
4O,SJO,MEX,1910.4250813099677
4O,SNA,GDL,2048.6739107625503
4O,SNA,MEX,2442.1539171581308
4O,TAM,MEX,341.82483632700206
4O,TGZ,MEX,714.9689403653887
4O,TIJ,GDL,1902.388561921074
4O,TIJ,MEX,2300.9931498457286
4O,TLC,ACA,287.5704383656373
4O,TLC,CUN,1337.2972350092527
4O,TLC,LAS,2405.478893545942
4O,TLC,MTY,718.3988440130012
4O,TLC,PVR,612.729767891647
4O,TLC,SAT,1139.2051666289283
4O,TLC,SJD,1134.2818854837462
4O,TLC,ZIH,277.81406340420295
4O,TRC,MEX,814.4267404163433
4O,VER,MEX,304.4771439830731
4O,VSA,MEX,677.8194502375129
4O,ZCL,MEX,537.1460867227323
4O,ZIH,MEX,324.1211365929214
4O,ZIH,TLC,277.81406340420295
4O,ZLO,MEX,576.7474506610779
4Q,DEL,HEA,1543.0273880954937
4Q,DEL,KBL,1001.2921043477728
4Q,DXB,KBL,1686.3947955524836
4Q,HEA,DEL,1543.0273880954937
4Q,HEA,ISB,982.8329753862625
4Q,HEA,KBL,641.9555846886482
4Q,ISB,HEA,982.8329753862625
4Q,ISB,KBL,353.35421386918955
4Q,KBL,DEL,1001.2921043477728
4Q,KBL,DXB,1686.3947955524836
4Q,KBL,HEA,641.9555846886482
4Q,KBL,ISB,353.35421386918955
4Q,KBL,MZR,299.0300123651313
4Q,MZR,KBL,299.0300123651313
4T,AYT,ZRH,2165.571145859899
4T,BSL,HRG,3216.4378999449614
4T,HRG,BSL,3216.4378999449614
4T,HRG,ZRH,3146.385973173186
4T,PRN,ZRH,1120.222553119081
4T,RMF,ZRH,3337.4412676884804
4T,SKP,ZRH,1198.2981048409072
4T,ZRH,AYT,2165.571145859899
4T,ZRH,HRG,3146.385973173186
4T,ZRH,PRN,1120.222553119081
4T,ZRH,RMF,3337.4412676884804
4T,ZRH,SKP,1198.2981048409072
4U,AGP,STR,1738.875525214008
4U,AGP,TXL,2245.8757428290896
4U,ALG,CGN,1606.804287605112
4U,AMS,HAM,379.3569026506552
4U,AOI,DUS,985.9470500757207
4U,AOI,TXL,994.4761069085556
4U,ARN,CGN,1188.763786523188
4U,ARN,DUS,1162.402144182289
4U,ARN,HAM,825.5040617457928
4U,ATH,CGN,1952.6899886186534
4U,ATH,STR,1682.158036173202
4U,AYT,CGN,2432.0838403573157
4U,BCN,CGN,1132.7456900354828
4U,BCN,DUS,1167.4145868113608
4U,BCN,HAJ,1367.6018130093166
4U,BCN,HAM,1492.5636307154123
4U,BCN,STR,994.6559866495118
4U,BDS,STR,1127.022171906222
4U,BEG,STR,946.7758222097563
4U,BGO,HAM,794.8250293945961
4U,BHX,HAM,794.4900140144011
4U,BHX,TXL,1015.8542608423149
4U,BIA,CGN,941.3290366127139
4U,BIA,DUS,992.9733168088554
4U,BIA,HAM,1232.3455823149222
4U,BIA,STR,682.7278194714254
4U,BIA,TXL,1148.3378583755034
4U,BIO,DUS,1147.6346590297217
4U,BIO,STR,1110.41030619376
4U,BLQ,CGN,768.9528126133025
4U,BLQ,TXL,904.2179487381707
4U,BRE,STR,485.5024770412685
4U,BRI,CGN,1309.74648207325
4U,BRI,DUS,1363.0304525869185
4U,BRI,STR,1027.1732080073336
4U,BRU,STR,419.5135356189335
4U,BSL,DUS,415.0361388516746
4U,BUD,CGN,959.1916354074962
4U,BUD,HAM,949.8154517034174
4U,BUD,STR,758.5389160559727
4U,CAG,CGN,1300.040910967223
4U,CAG,DUS,1350.30272067324
4U,CAG,STR,1049.5872906672219
4U,CDG,HAM,727.8466214152314
4U,CFU,CGN,1597.9198065103756
4U,CFU,DRS,1367.8823830096908
4U,CFU,STR,1319.7793890657676
4U,CGN,ALG,1606.804287605112
4U,CGN,ARN,1188.763786523188
4U,CGN,ATH,1952.6899886186534
4U,CGN,AYT,2432.0838403573157
4U,CGN,BCN,1132.7456900354828
4U,CGN,BIA,941.3290366127139
4U,CGN,BLQ,768.9528126133025
4U,CGN,BRI,1309.74648207325
4U,CGN,BUD,959.1916354074962
4U,CGN,CAG,1300.040910967223
4U,CGN,CFU,1597.9198065103756
4U,CGN,CLY,935.9622649344591
4U,CGN,CTA,1616.157913857523
4U,CGN,DBV,1251.17303328391
4U,CGN,DRS,464.3589698540899
4U,CGN,DUB,956.6855635579967
4U,CGN,EDI,895.8076802463075
4U,CGN,FAO,1950.5133996456357
4U,CGN,FCO,1080.6606292463625
4U,CGN,FDH,394.56426328199444
4U,CGN,HAM,363.27867512066564
4U,CGN,HDF,581.5349473386817
4U,CGN,HER,2251.435072244162
4U,CGN,IBZ,1407.8434083066215
4U,CGN,JMK,2072.284472107621
4U,CGN,JTR,2171.017674808756
4U,CGN,KGS,2224.470516416642
4U,CGN,KLU,705.6442964859598
4U,CGN,KVA,1740.0195465716806
4U,CGN,LEJ,360.62396990943523
4U,CGN,LHR,534.2208064423636
4U,CGN,LIS,1850.454473855786
4U,CGN,LPA,3174.630453792127
4U,CGN,MAN,699.4167323576173
4U,CGN,MXP,593.8175855681061
4U,CGN,NAP,1238.6401864614124
4U,CGN,NCE,801.455946848738
4U,CGN,NDR,1945.7375681288156
4U,CGN,OLB,1123.283899481194
4U,CGN,PMI,1303.9162441110568
4U,CGN,PMO,1486.5416281067783
4U,CGN,PRG,510.49762720512035
4U,CGN,PSA,835.1754220310759
4U,CGN,PUY,833.9115959982398
4U,CGN,RAK,2478.3906785092727
4U,CGN,RHO,2314.0196413970807
4U,CGN,RJK,835.5117427148806
4U,CGN,RLG,486.21982581576964
4U,CGN,SAW,2030.344329624085
4U,CGN,SJJ,1148.2105127748912
4U,CGN,SKG,1677.1687792767111
4U,CGN,SPU,1067.0878955546461
4U,CGN,STN,492.4642154829363
4U,CGN,SUF,1508.216674209751
4U,CGN,SZG,544.8365426780226
4U,CGN,TLV,3087.9854875246415
4U,CGN,TUN,1577.518029539599
4U,CGN,TXL,463.1754593996757
4U,CGN,VCE,709.8355360890039
4U,CGN,VIE,745.9889511619191
4U,CGN,VRN,668.5539981351031
4U,CGN,WAW,965.9289323157835
4U,CGN,XRY,1887.9424106538606
4U,CGN,ZAD,970.702140048788
4U,CGN,ZAG,870.9157536997371
4U,CGN,ZRH,391.75684624557147
4U,CLY,CGN,935.9622649344591
4U,CTA,CGN,1616.157913857523
4U,CTA,DUS,1670.00905292483
4U,CTA,HAJ,1718.993795612327
4U,CTA,HAM,1839.1170632540147
4U,CTA,STR,1334.1650321404704
4U,CTA,TXL,1683.932987905317
4U,CWL,DUS,701.7777363594114
4U,DBV,CGN,1251.17303328391
4U,DBV,DUS,1302.6377200047748
4U,DBV,HAJ,1273.639648404538
4U,DBV,HAM,1373.716530070113
4U,DBV,STR,978.1478319155185
4U,DBV,TXL,1172.1756478909977
4U,DRS,CFU,1367.8823830096908
4U,DRS,CGN,464.3589698540899
4U,DRS,DUS,487.76347017180063
4U,DRS,STR,423.7930328654883
4U,DTM,HDF,512.6440190850309
4U,DTM,MUC,461.42129693754333
4U,DTM,PMI,1382.911424922898
4U,DTM,SAW,2032.3650163741465
4U,DTM,SPU,1099.5158891000633
4U,DUB,CGN,956.6855635579967
4U,DUB,DUS,915.1061161724592
4U,DUS,AOI,985.9470500757207
4U,DUS,ARN,1162.402144182289
4U,DUS,BCN,1167.4145868113608
4U,DUS,BIA,992.9733168088554
4U,DUS,BIO,1147.6346590297217
4U,DUS,BRI,1363.0304525869185
4U,DUS,BSL,415.0361388516746
4U,DUS,CAG,1350.30272067324
4U,DUS,CTA,1670.00905292483
4U,DUS,CWL,701.7777363594114
4U,DUS,DBV,1302.6377200047748
4U,DUS,DRS,487.76347017180063
4U,DUS,DUB,915.1061161724592
4U,DUS,GVA,563.749469806704
4U,DUS,HDF,575.6661149525004
4U,DUS,HER,2302.818657775321
4U,DUS,IBZ,1443.1477219523229
4U,DUS,KTW,867.5426574282933
4U,DUS,LEJ,380.00363396226317
4U,DUS,LYS,630.9752810299956
4U,DUS,MAD,1441.2996839854334
4U,DUS,MPL,883.0517905070114
4U,DUS,MXP,645.583019667582
4U,DUS,NQY,829.9475121995755
4U,DUS,NUE,364.6708667557474
4U,DUS,OLB,1174.4896408013074
4U,DUS,PMI,1341.9749996893804
4U,DUS,POZ,701.6412035167914
4U,DUS,PRG,543.8229731788716
4U,DUS,PRN,1449.1698809894558
4U,DUS,SKG,1726.6366258272403
4U,DUS,SPU,1119.3173794754373
4U,DUS,SUF,1562.0908497119447
4U,DUS,TRN,680.1673008498392
4U,DUS,VCE,763.4988855573004
4U,DUS,WAW,981.283749304187
4U,DUS,WRO,704.8513276266574
4U,DUS,ZAD,1023.2267328400184
4U,EDI,CGN,895.8076802463075
4U,FAO,CGN,1950.5133996456357
4U,FAO,HAM,2306.394704418062
4U,FAO,STR,1901.9458830265182
4U,FCO,CGN,1080.6606292463625
4U,FCO,HAJ,1200.8662444778377
4U,FCO,HAM,1326.0054203595307
4U,FCO,STR,801.5010826360838
4U,FCO,TXL,1198.98154502536
4U,FDH,CGN,394.56426328199444
4U,FKB,HAM,555.4848878192769
4U,FMM,HAM,627.5647608107441
4U,FMM,TXL,552.3725568007118
4U,FRA,HDF,573.3534449846735
4U,GVA,DUS,563.749469806704
4U,GVA,HAM,867.2790414339114
4U,HAJ,BCN,1367.6018130093166
4U,HAJ,CTA,1718.993795612327
4U,HAJ,DBV,1273.639648404538
4U,HAJ,FCO,1200.8662444778377
4U,HAJ,HER,2262.236491199953
4U,HAJ,MXP,762.6939761493625
4U,HAJ,NAP,1333.4968140835117
4U,HAJ,PMI,1530.6944914931667
4U,HAJ,PRN,1387.809678307866
4U,HAJ,SAW,1961.9679424249734
4U,HAJ,SKG,1667.006298246801
4U,HAJ,SPU,1106.304338584893
4U,HAJ,STN,647.139855040979
4U,HAJ,STR,420.60934541451985
4U,HAJ,SUF,1589.4412364069742
4U,HAJ,VCE,797.4103741573039
4U,HAJ,VIE,687.4071722284561
4U,HAM,AMS,379.3569026506552
4U,HAM,ARN,825.5040617457928
4U,HAM,BCN,1492.5636307154123
4U,HAM,BGO,794.8250293945961
4U,HAM,BHX,794.4900140144011
4U,HAM,BIA,1232.3455823149222
4U,HAM,BUD,949.8154517034174
4U,HAM,CDG,727.8466214152314
4U,HAM,CGN,363.27867512066564
4U,HAM,CTA,1839.1170632540147
4U,HAM,DBV,1373.716530070113
4U,HAM,FAO,2306.394704418062
4U,HAM,FCO,1326.0054203595307
4U,HAM,FKB,555.4848878192769
4U,HAM,FMM,627.5647608107441
4U,HAM,GVA,867.2790414339114
4U,HAM,HER,2352.963671112543
4U,HAM,KLU,836.1790386291294
4U,HAM,LHR,745.4433932249116
4U,HAM,MAD,1780.8570411038577
4U,HAM,MAN,810.8316563604448
4U,HAM,MXP,894.1165104007673
4U,HAM,NAP,1453.1503473795233
4U,HAM,NCE,1127.1595229747504
4U,HAM,NUE,465.5440748643678
4U,HAM,OLB,1416.1375123891626
4U,HAM,OSL,724.5758073105757
4U,HAM,PMI,1658.5016376331096
4U,HAM,PRG,489.7811462723172
4U,HAM,PRN,1474.3596025680638
4U,HAM,RJK,991.9811112303622
4U,HAM,SAW,2019.7398410207788
4U,HAM,SKG,1752.363914418777
4U,HAM,SPU,1213.154669733791
4U,HAM,STR,551.9424771472795
4U,HAM,TLS,1277.918984263481
4U,HAM,VCE,919.2720675815308
4U,HAM,VIE,767.4636458170978
4U,HAM,VRN,917.9407321039629
4U,HAM,ZRH,693.0545681128937
4U,HDF,CGN,581.5349473386817
4U,HDF,DTM,512.6440190850309
4U,HDF,DUS,575.6661149525004
4U,HDF,FRA,573.3534449846735
